anchor_id,proposed_id,title,role,rationale_ko,source,line_start,line_end,excerpt,linked_item_ids,prior_proof_statuses,proof_support,novelty_assessment
role-77aea85b91faac39,T8′,§5. T8′ — 사양검정 검정력의 단조성·일치성과 사각지대 (E3의 정리화),research_proposal_candidate,강화안에서 기존 결과를 더 강한 진술로 대체할 구체적인 정리·잔여 증명 목표를 제시한다. 원문의 완전 증명 표기는 별도 대조 대상이다.,"{""content_id"": ""4bacfb0d7d0edf22e53526c3b31181a8de41e1cd97b2dc4ffd98e8f267b72571:d283db23"", ""git_blob"": ""9c403f04bf21dae895c4662c543bd433b2590250"", ""id"": ""979fb5f2922936b3207eb04b057726c5"", ""observed_commit"": ""373941f2768511cdb3612c1e5b450d4da22a486b"", ""path"": ""docs/audits/external_2026-07-09/referee_fortification/06_strengthened_theorems_ko.md"", ""source_id"": ""htt_base""}",73,83,"## §5. T8′ — 사양검정 검정력의 단조성·일치성과 사각지대 (E3의 정리화)

**정리 T8′.** Gaussian 잡음에서 stage-1 통계는 비중심 \(\chi^2_{m-r}(\lambda)\), \(\lambda = \|P_\perp \mu_{\rm mis}\|^2\)이다. 고정 임계값에 대한 기각확률은 \(\lambda\)에 강단조 증가(비중심 \(\chi^2\) 족의 MLR 성질), \(\lambda = 0\)에서 \(\alpha_1\), \(\lambda \to \infty\)에서 1이다. 즉 EMPTY-as-refutability는 잔차 성분을 갖는 **모든** 오설정에 대해 일치(consistent) 검정이며, 도달 열공간 내부의 오설정(\(P_\perp \mu_{\rm mis} = 0\))에는 원리적으로 무감하다.

**증명.** 비중심 \(\chi^2\)의 밀도비가 \(\lambda\)에 대해 단조우도비임은 표준 사실(베셀 급수 표현에서 즉시). 기각확률의 극한은 비중심 모수 발산에서 자명. 사각지대 문장은 \(\lambda\)의 정의 그 자체다. ∎

**[반전]** E3의 ""rising to 1.00""이 정리가 되고, 동시에 반증력의 한계(도달-공간 오설정)가 정직하게 명문화되어 ""우리는 무엇을 반증할 수 없는지도 증명했다""는 프로그램 어법이 완성된다.
**[검증]** exp03 검정력 곡선 (0.0518 → 1.000, 단조).

---
","[""46b8ed7852051e06db417d53c8c0b175""]","{""proof_completion_unconfirmed"": 1}",NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-ecea2c58cade1809,T9′,§6. T9′ — 다성분 틸트 예산의 정확 분해 (m1의 정리화),research_proposal_candidate,강화안에서 기존 결과를 더 강한 진술로 대체할 구체적인 정리·잔여 증명 목표를 제시한다. 원문의 완전 증명 표기는 별도 대조 대상이다.,"{""content_id"": ""4bacfb0d7d0edf22e53526c3b31181a8de41e1cd97b2dc4ffd98e8f267b72571:d283db23"", ""git_blob"": ""9c403f04bf21dae895c4662c543bd433b2590250"", ""id"": ""979fb5f2922936b3207eb04b057726c5"", ""observed_commit"": ""373941f2768511cdb3612c1e5b450d4da22a486b"", ""path"": ""docs/audits/external_2026-07-09/referee_fortification/06_strengthened_theorems_ko.md"", ""source_id"": ""htt_base""}",84,102,"## §6. T9′ — 다성분 틸트 예산의 정확 분해 (m1의 정리화)

**정리 T9′.** 상호작용 없는 \(K\)개 완전유체(상태방정식 \(w_i\), 정규 프레임 대비 rapidity \(\beta_i\))에 대해

\[
1 = \sum_i \Omega_i + \Omega_\Lambda + \Omega_k + \Omega_{\rm tilt}^{\rm tot} + \Sigma^2 - W^2, \qquad \Omega_{\rm tilt}^{\rm tot} = \sum_i (1 + w_i)\, \Omega_i \sinh^2 \beta_i,
\]

이 항등식은 모든 \(\beta_i\)에서 **정확**하다. 부스트 유도 에너지플럭스 \(q_a^{(i)} = (\mu_i + p_i) \sinh\beta_i \cosh\beta_i\, e_a^{(i)}\)와 비등방응력은 Gauss 예산이 아니라 운동량 제약·진화 방정식에만 들어간다.

**증명.** 성분별로 \(T^{(i)}_{ab} n^a n^b = (\mu_i + p_i) \cosh^2\beta_i - p_i = \mu_i + (\mu_i + p_i) \sinh^2\beta_i\) (정확식; \(u^{(i)} \cdot n = -\cosh\beta_i\)). Gauss 제약은 총 \(T_{ab} n^a n^b = \sum_i T^{(i)}_{ab} n^a n^b\)만 포함하므로 합산 후 \(3H^2\)로 나누면 진술식. 플럭스·응력은 \(T_{ab} n^a h^b{}_c\), \(T_{\langle ab \rangle}\) 성분으로 Gauss(시간-시간 성분)에 나타나지 않는다. ∎

**따름정리.** 반대 방향 틸트 쌍(\(\beta, -\beta\), 동일 \(w, \Omega\))은 \(q\)를 상쇄하면서 \(\Omega_{\rm tilt}^{\rm tot}\)에는 가산 기여한다 — T3(실현 정리)의 핵심 구성 요소.

**[반전]** m1(""O(sinh²β)는 과소 진술"")이 다성분 정확 정리로 승격되어, 복사+물질 시대(재결합 전후)로 comparator를 확장하는 Paper A의 완결성 요건을 충족한다.
**[검증]** exp01 (단일 성분 정확성; 다성분은 합산의 선형성으로 자명).

---
","[""1a8383a15dfd45ce7da73833cf5435e7""]","{""proof_completion_unconfirmed"": 1}",NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-d5077977ee82eac0,T3-lin,§7. T3-lin — 선형화 실현 정리 (P31 승격의 중간 단계; M2 대응) — 증명 스케치 + 잔여 보조정리,research_proposal_candidate,강화안에서 기존 결과를 더 강한 진술로 대체할 구체적인 정리·잔여 증명 목표를 제시한다. 원문의 완전 증명 표기는 별도 대조 대상이다.,"{""content_id"": ""4bacfb0d7d0edf22e53526c3b31181a8de41e1cd97b2dc4ffd98e8f267b72571:d283db23"", ""git_blob"": ""9c403f04bf21dae895c4662c543bd433b2590250"", ""id"": ""979fb5f2922936b3207eb04b057726c5"", ""observed_commit"": ""373941f2768511cdb3612c1e5b450d4da22a486b"", ""path"": ""docs/audits/external_2026-07-09/referee_fortification/06_strengthened_theorems_ko.md"", ""source_id"": ""htt_base""}",103,112,"## §7. T3-lin — 선형화 실현 정리 (P31 승격의 중간 단계; M2 대응) — 증명 스케치 + 잔여 보조정리

**명제 T3-lin (등록 목표).** \(x_{\max} \ll 1\)인 임의의 목표 \((\Sigma^2_\*, W^2_\*, \Omega_{t\*}, \Omega_{k\*})\) (부호 박스·콘 준수)에 대해, FLRW 배경 위 선형화 초기데이터와 물질 배치가 존재하여 (i) Gauss·운동량 제약을 선형 차수에서 만족하고, (ii) 정규화 불변량이 목표값을 재현하며, (iii) 물질 부문이 약에너지조건을 만족한다. 따라서 T1′ 구간의 sharpness는 선형화 레짐에서 물리 명제다.

**증명 스케치.** (1) \(\Sigma^2_\*\): Bianchi I형 균질 전단 모드 — 운동량 제약이 자동 충족(대각 전단, \(q = 0\)). (2) \(\Omega_{k\*}\): FLRW 곡률 분기 혼합(등방 성분)과 Bianchi V/IX형 균질 곡률 모드; open/closed 부호 모두. (3) \(\Omega_{t\*}\): T9′ 따름정리의 반대-틸트 쌍 — 순 플럭스 0으로 운동량 제약 무부담. (4) \(W^2_\*\): 선형 벡터(회전) 모드 — 운동량 제약이 \(\nabla^2\)-역으로 \(q_{\rm vec}\)를 결정하며, 이는 (3)의 쌍에 소량의 비대칭 틸트를 얹어 공급; 진폭 자유. (5) 에너지조건: 모든 모드 진폭이 \(O(\sqrt{x_{\max}})\)이므로 배경 \(\mu > 0\)에 대한 선형 교란으로 유지. **잔여 보조정리 (등록 필요):** (4)에서 벡터 모드의 \(\omega\)와 (1)의 \(\sigma\)가 2차 결합 없이 목표 4-튜플을 독립 조준할 수 있음 — 선형 차수에서는 모드 중첩의 선형성으로 성립하나, ""congruence 선택(정규 vs 물질 프레임)의 규약 고정"" 문장을 정확히 써야 한다. 완전판(비선형, King–Ellis 틸트 Bianchi V 불변량 사상)은 WBS-C1.

**[반전]** M2(""sharpness는 물리 명제로 미증명"")는 ""선형화 레짐(comparator의 실사용 영역 전체)에서 증명, 비선형 완전판은 등록된 정리 후보""로 재배치된다 — 갭의 인정이 아니라 정리 사다리의 명시.

---
","[""bcfb6eecfb18be2a191ed524b1859af8""]","{""proof_completion_unconfirmed"": 1}",NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-ee7999df52c88418,T1,T1. Constraint-derived uniqueness of the signed comparator,research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""c8c248d188e8bcaae0ad38e5c29501c7efd93703b5d1a81efbcb43d0a4a40163:dd0517db"", ""git_blob"": ""42b2f3dece7640a6d4a8bea799a3775f53981461"", ""id"": ""d02eaa0709036077bbc7e26f79c26799"", ""observed_commit"": ""373941f2768511cdb3612c1e5b450d4da22a486b"", ""path"": ""docs/audits/external_2026-07-09/strengthened_publication/theorem_upgrade_candidates.md"", ""source_id"": ""htt_base""}",5,24,"## T1. Constraint-derived uniqueness of the signed comparator

**Statement.** Fix signature (-,+,+,+), congruence n^a, H=Θ/3, and registered dimensionless components

\[
\Sigma^2=\frac{\sigma_{ab}\sigma^{ab}}{6H^2},\quad
W^2=\frac{\omega_{ab}\omega^{ab}}{6H^2},\quad
\Omega_{\rm tilt}=(1+w)\Omega_m\sinh^2\beta,
\]

with curvature component \(\Omega_{k,\rm aniso}=\Omega_k-\Omega_{k,\rm ref}\). Among linear dimensionless comparators that read off the non-FLRW contribution to the Gauss constraint while assigning zero to the FLRW reference branch, the coefficient vector is uniquely

\[
c=(1,-1,1,1).
\]

**Proof route.** Divide the 1+3 Gauss constraint by \(3H^2\), match normalized shear/vorticity terms, introduce tilted-frame energy excess, and subtract the registered FLRW reference. Uniqueness follows because the four registered components form an independent coordinate basis in the comparator layer.

**Potential obstruction.** If \(\Omega_{k,\rm aniso}\) is allowed to be signed, the “component magnitude cone” must be replaced by a signed affine coordinate. The theorem must explicitly choose one convention.
",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-b9902c3443c8cbae,T2,T2. Local constrained-data sharpness theorem for P31,research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""c8c248d188e8bcaae0ad38e5c29501c7efd93703b5d1a81efbcb43d0a4a40163:dd0517db"", ""git_blob"": ""42b2f3dece7640a6d4a8bea799a3775f53981461"", ""id"": ""d02eaa0709036077bbc7e26f79c26799"", ""observed_commit"": ""373941f2768511cdb3612c1e5b450d4da22a486b"", ""path"": ""docs/audits/external_2026-07-09/strengthened_publication/theorem_upgrade_candidates.md"", ""source_id"": ""htt_base""}",25,34,"## T2. Local constrained-data sharpness theorem for P31

**Statement.** Let \(g\) be sufficiently small in the registered HTT component cone and let the branch specify an equation of state and energy-condition domain. Under nondegeneracy of the York/conformal constraint operator, each endpoint of the P26 identified interval is realized by a local CMC initial-data family whose first-jet invariants match the endpoint components up to controlled \(O(\|g\|^2)\) residual; after conformal correction the Hamiltonian and momentum residuals vanish to solver tolerance.

**Proof route.** Start with local nearly-FLRW initial data, add transverse-traceless shear, stream-realized tilt stress, and small anisotropic curvature perturbations. Check first-order constraints. Apply implicit-function/conformal method to correct residuals. Use continuous dependence to preserve the comparator endpoint value up to controlled error.

**Numerical witness.** Implement `constraint_realization_endpoint_solver.py`: sweep eps, solve correction, report residual norms and convergence slopes.

**Why this strengthens the paper.** It turns “sharp over an abstract cone” into “sharp over an explicit physically realizable local-data class.”
","[""a15729374d15baecfaa2004ab5d2826a""]","{""proof_completion_unconfirmed"": 1}",NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-003903a09bc241a0,T3,T3. Exact equality conditions for P36 joint depth-gap intervals,research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""c8c248d188e8bcaae0ad38e5c29501c7efd93703b5d1a81efbcb43d0a4a40163:dd0517db"", ""git_blob"": ""42b2f3dece7640a6d4a8bea799a3775f53981461"", ""id"": ""d02eaa0709036077bbc7e26f79c26799"", ""observed_commit"": ""373941f2768511cdb3612c1e5b450d4da22a486b"", ""path"": ""docs/audits/external_2026-07-09/strengthened_publication/theorem_upgrade_candidates.md"", ""source_id"": ""htt_base""}",35,42,"## T3. Exact equality conditions for P36 joint depth-gap intervals

**Statement.** Let \(S\) be a compact polytope and \(N(s)=n+c_N\cdot s\), \(D(s)=d+c_D\cdot s>0\). The joint feasible interval for \(G_F=N/D\) is the exact image of the diagonal feasible set and is always contained in the marginal quotient interval. Equality of the lower endpoint holds iff the numerator-minimizing feasible face and denominator-maximizing feasible face contain a common point satisfying the linear-fractional lower optimum. Equality of the upper endpoint holds iff the numerator-maximizing feasible face and denominator-minimizing feasible face contain a common point satisfying the upper optimum. Outside these compatibility conditions, inclusion is strict. For generic coefficient vectors, equality conditions define a lower-dimensional algebraic/face-incidence set.

**Proof route.** Use Charnes-Cooper transform or quasiconvex/quasiconcave linear-fractional optimization on polytopes. Marginal quotient optimizes over \(S\times S\), joint over diagonal \(\Delta(S)\). Strictness reduces to whether product-space extremizers intersect the diagonal.

**Numerical witness.** Included in `scripts/strengthening_core.py`; strictness is generic in random coefficient draws, while the critique equality case is reproduced exactly.
",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-f6399f090540f95a,T4,T4. Known-covariance two-stage identified-set coverage,research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""c8c248d188e8bcaae0ad38e5c29501c7efd93703b5d1a81efbcb43d0a4a40163:dd0517db"", ""git_blob"": ""42b2f3dece7640a6d4a8bea799a3775f53981461"", ""id"": ""d02eaa0709036077bbc7e26f79c26799"", ""observed_commit"": ""373941f2768511cdb3612c1e5b450d4da22a486b"", ""path"": ""docs/audits/external_2026-07-09/strengthened_publication/theorem_upgrade_candidates.md"", ""source_id"": ""htt_base""}",43,50,"## T4. Known-covariance two-stage identified-set coverage

**Statement.** Under Gaussian whitened noise with fixed response matrix R, the residual projection statistic is \(\chi^2_{m-r}\) and independent of the reachable projection. Stage-1 EMPTY controls specification-test false rejection at \(\alpha_1\). Conditional stage-2 ellipsoid covers the reachable projection at \(1-\alpha_2\). For scalar \(x_C\) inside an interval-identified set, Imbens-Manski critical values give pointwise parameter coverage; two-sided endpoint/projection intervals give simultaneous identified-set coverage.

**Proof route.** Orthogonal projection of Gaussian vector into column space and residual space; then standard partial-identification endpoint logic.

**Numerical witness.** Included: residual EMPTY rate at zero shift is 0.04868 for \(\alpha_1=0.05\); power rises with residual shifts.
",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-57a3c3d765388607,T5,T5. Estimated-covariance robust endpoint coverage,research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""c8c248d188e8bcaae0ad38e5c29501c7efd93703b5d1a81efbcb43d0a4a40163:dd0517db"", ""git_blob"": ""42b2f3dece7640a6d4a8bea799a3775f53981461"", ""id"": ""d02eaa0709036077bbc7e26f79c26799"", ""observed_commit"": ""373941f2768511cdb3612c1e5b450d4da22a486b"", ""path"": ""docs/audits/external_2026-07-09/strengthened_publication/theorem_upgrade_candidates.md"", ""source_id"": ""htt_base""}",51,58,"## T5. Estimated-covariance robust endpoint coverage

**Statement.** If covariance is estimated from \(N_{\rm sim}\) Gaussian simulations, the inverse sample covariance is biased. Using uncorrected Gaussian plug-in precision inflates reachable-sector precision. Hartlap correction removes first-order precision bias; Sellentin-Heavens covariance marginalization replaces the Gaussian likelihood by a multivariate-t form and propagates covariance uncertainty. Endpoint intervals must condition on this policy.

**Proof route.** Wishart expectation of inverse covariance; compare plug-in, Hartlap-corrected, and covariance-marginalized likelihood.

**Numerical witness.** Included: for p=20, raw precision trace ratio is ~1.075 at Nsim=300 and ~1.036 at Nsim=600; Hartlap-corrected mean is ~1.
",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-8ec6cab279698714,T6,T6. Prior-exposure decomposition theorem,research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""c8c248d188e8bcaae0ad38e5c29501c7efd93703b5d1a81efbcb43d0a4a40163:dd0517db"", ""git_blob"": ""42b2f3dece7640a6d4a8bea799a3775f53981461"", ""id"": ""d02eaa0709036077bbc7e26f79c26799"", ""observed_commit"": ""373941f2768511cdb3612c1e5b450d4da22a486b"", ""path"": ""docs/audits/external_2026-07-09/strengthened_publication/theorem_upgrade_candidates.md"", ""source_id"": ""htt_base""}",59,66,"## T6. Prior-exposure decomposition theorem

**Statement.** If likelihood depends on g only through Rg and column j of R is zero, then an independent prior leaves the posterior marginal of \(g_j\) equal to the prior exactly. If prior couples \(g_j\) to reachable coordinates, posterior movement of \(g_j\) is mediated entirely by the prior coupling and must be labelled prior-exposed.

**Proof route.** Factorization of posterior density; KL divergence of identical prior/posterior marginal is zero.

**Numerical witness.** Included in response-rank/prior exposure script.
","[""1823398a92948e658dccbdb1b3373540""]","{""proof_completion_unconfirmed"": 1}",NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-3d8178be2fa52eb4,T7,T7. Finite-cover dependent e-value merger theorem for K1/K5 scans,research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""c8c248d188e8bcaae0ad38e5c29501c7efd93703b5d1a81efbcb43d0a4a40163:dd0517db"", ""git_blob"": ""42b2f3dece7640a6d4a8bea799a3775f53981461"", ""id"": ""d02eaa0709036077bbc7e26f79c26799"", ""observed_commit"": ""373941f2768511cdb3612c1e5b450d4da22a486b"", ""path"": ""docs/audits/external_2026-07-09/strengthened_publication/theorem_upgrade_candidates.md"", ""source_id"": ""htt_base""}",67,74,"## T7. Finite-cover dependent e-value merger theorem for K1/K5 scans

**Statement.** For e-values \(E_k\) satisfying \(E_0 E_k\le 1\) under a common null, any convex weighted average is an e-value under arbitrary dependence. If sequential e-values satisfy \(E_0[E_t\mid\mathcal F_{t-1}]\le 1\), the product process is a nonnegative supermartingale and Ville control is anytime-valid.

**Proof route.** Linearity of expectation for finite cover; supermartingale property and Ville inequality.

**Numerical witness.** Included: dependent average e-value mean is ~0.997 and 200-step Ville crossing is 0.0397 for β=0.05.
","[""87493ec4ed694f3365a1d57497ec2bc9""]","{""proof_completion_unconfirmed"": 1}",NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-a961420736a6ae59,T8,T8. Scalar/BiPoSH non-equivalence theorem,research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""c8c248d188e8bcaae0ad38e5c29501c7efd93703b5d1a81efbcb43d0a4a40163:dd0517db"", ""git_blob"": ""42b2f3dece7640a6d4a8bea799a3775f53981461"", ""id"": ""d02eaa0709036077bbc7e26f79c26799"", ""observed_commit"": ""373941f2768511cdb3612c1e5b450d4da22a486b"", ""path"": ""docs/audits/external_2026-07-09/strengthened_publication/theorem_upgrade_candidates.md"", ""source_id"": ""htt_base""}",75,82,"## T8. Scalar/BiPoSH non-equivalence theorem

**Statement.** Diagonal \(C_\ell\)-style compression annihilates off-diagonal \(L>0\) covariance morphology. Therefore scalar low-ell statistics and BiPoSH covariance statistics are non-equivalent projections; agreement or disagreement between them is a diagnostic pattern, not a geometry label.

**Proof route.** Schur orthogonality and rotational decomposition of covariance into BiPoSH coefficients.

**Data witness.** K1 map-stability matrix must report scalar and BiPoSH channels side by side with separate nulls.
","[""960450a8d9aad912f086076b940b859d""]","{""proof_completion_unconfirmed"": 1}",NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-629bfb4bf59ad05b,T9,T9. Transverse/spin-2 reopening theorem,research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""c8c248d188e8bcaae0ad38e5c29501c7efd93703b5d1a81efbcb43d0a4a40163:dd0517db"", ""git_blob"": ""42b2f3dece7640a6d4a8bea799a3775f53981461"", ""id"": ""d02eaa0709036077bbc7e26f79c26799"", ""observed_commit"": ""373941f2768511cdb3612c1e5b450d4da22a486b"", ""path"": ""docs/audits/external_2026-07-09/strengthened_publication/theorem_upgrade_candidates.md"", ""source_id"": ""htt_base""}",83,90,"## T9. Transverse/spin-2 reopening theorem

**Statement.** Radial contractions annihilate antisymmetric vorticity contributions, but transverse velocity and spin-2 response tensors need not. Adding such channels can increase response rank and reopen sectors that are structural nulls for scalar/radial channels.

**Proof route.** Tensor symmetry: \(n^a\Omega_{ab}n^b=0\), while screen-space and spin-2 tensors are not equivalent to the radial dyad.

**Numerical witness.** Toy rank certificates: scalar/radial rank 2, enlarged transverse/spin-2 rank 4.
","[""4349b4614dbf4909034d07f4d7b93f8c""]","{""proof_completion_unconfirmed"": 1}",NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-e4b260081c8a7d5e,S0,S0 — EGS fixed-point semantics,research_proposal_candidate,MES/EGS 확장 연구프로그램이 S/G/B/E 축의 정리 목표로 정리한 구체적 진술이다. 기존 문헌 명제와의 차이는 학술 신규성 미검증으로 남긴다.,"{""content_id"": ""fad00fd7e6f460755698883fa3479cd274bd0de9c26cd23a0b9b07e773f9e53e:d283db23"", ""git_blob"": null, ""id"": ""2a568e599a65cc11dfda56bfe8af74f0"", ""observed_commit"": ""9271a43e083f5e86ab24744a6bfea09886cf3334"", ""path"": ""docs/audits/external_research_inputs_2026-06-20/htt_beyond_mes_egs_theorem_program_2026-06-19.zip!/htt_beyond_mes_egs_theorem_program_2026-06-19/docs/12_consolidated_theorem_statements.md"", ""source_id"": ""htt_pre_rewrite""}",5,5,"1. **S0 — EGS fixed-point semantics.** Matched FLRW fixed point에서 \(x=F=0\), \(\Pi(q>0)=0\), \(G\)는 \(0/0\)이므로 undefined다.",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-d9e55ff54126cec1,S1,S1 — angular relative-entropy multipole theorem,research_proposal_candidate,MES/EGS 확장 연구프로그램이 S/G/B/E 축의 정리 목표로 정리한 구체적 진술이다. 기존 문헌 명제와의 차이는 학술 신규성 미검증으로 남긴다.,"{""content_id"": ""fad00fd7e6f460755698883fa3479cd274bd0de9c26cd23a0b9b07e773f9e53e:d283db23"", ""git_blob"": null, ""id"": ""2a568e599a65cc11dfda56bfe8af74f0"", ""observed_commit"": ""9271a43e083f5e86ab24744a6bfea09886cf3334"", ""path"": ""docs/audits/external_research_inputs_2026-06-20/htt_beyond_mes_egs_theorem_program_2026-06-19.zip!/htt_beyond_mes_egs_theorem_program_2026-06-19/docs/12_consolidated_theorem_statements.md"", ""source_id"": ""htt_pre_rewrite""}",6,6,2. **S1 — angular relative-entropy multipole theorem.** \(\epsilon_\ell\le(2\ell+1)\sqrt{D_{\rm KL}/(2\pi)}\).,[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-2704b6f24d18dbee,S2,S2 — information-to-MES transduction,research_proposal_candidate,MES/EGS 확장 연구프로그램이 S/G/B/E 축의 정리 목표로 정리한 구체적 진술이다. 기존 문헌 명제와의 차이는 학술 신규성 미검증으로 남긴다.,"{""content_id"": ""fad00fd7e6f460755698883fa3479cd274bd0de9c26cd23a0b9b07e773f9e53e:d283db23"", ""git_blob"": null, ""id"": ""2a568e599a65cc11dfda56bfe8af74f0"", ""observed_commit"": ""9271a43e083f5e86ab24744a6bfea09886cf3334"", ""path"": ""docs/audits/external_research_inputs_2026-06-20/htt_beyond_mes_egs_theorem_program_2026-06-19.zip!/htt_beyond_mes_egs_theorem_program_2026-06-19/docs/12_consolidated_theorem_statements.md"", ""source_id"": ""htt_pre_rewrite""}",7,7,3. **S2 — information-to-MES transduction.** explicit bridge \(M_\ell\)과 derivative budget 아래 KL cap이 shear/vorticity/acceleration ceiling을 준다.,[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-ef736581dca76002,S3,S3 — dynamic budget barrier,research_proposal_candidate,MES/EGS 확장 연구프로그램이 S/G/B/E 축의 정리 목표로 정리한 구체적 진술이다. 기존 문헌 명제와의 차이는 학술 신규성 미검증으로 남긴다.,"{""content_id"": ""fad00fd7e6f460755698883fa3479cd274bd0de9c26cd23a0b9b07e773f9e53e:d283db23"", ""git_blob"": null, ""id"": ""2a568e599a65cc11dfda56bfe8af74f0"", ""observed_commit"": ""9271a43e083f5e86ab24744a6bfea09886cf3334"", ""path"": ""docs/audits/external_research_inputs_2026-06-20/htt_beyond_mes_egs_theorem_program_2026-06-19.zip!/htt_beyond_mes_egs_theorem_program_2026-06-19/docs/12_consolidated_theorem_statements.md"", ""source_id"": ""htt_pre_rewrite""}",8,8,"4. **S3 — dynamic budget barrier.** 같은 comparison operator와 source envelope를 갖는 \(X,U\)에 대해 \(X_0\le U_0\Rightarrow0\le F=X/U\le1\); margin과 \(\dot F\)의 explicit bound가 있다.",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-8c1fbf170ae84f59,S4,S4 — certified \(\Pi\) domination,research_proposal_candidate,MES/EGS 확장 연구프로그램이 S/G/B/E 축의 정리 목표로 정리한 구체적 진술이다. 기존 문헌 명제와의 차이는 학술 신규성 미검증으로 남긴다.,"{""content_id"": ""fad00fd7e6f460755698883fa3479cd274bd0de9c26cd23a0b9b07e773f9e53e:d283db23"", ""git_blob"": null, ""id"": ""2a568e599a65cc11dfda56bfe8af74f0"", ""observed_commit"": ""9271a43e083f5e86ab24744a6bfea09886cf3334"", ""path"": ""docs/audits/external_research_inputs_2026-06-20/htt_beyond_mes_egs_theorem_program_2026-06-19.zip!/htt_beyond_mes_egs_theorem_program_2026-06-19/docs/12_consolidated_theorem_statements.md"", ""source_id"": ""htt_pre_rewrite""}",9,9,5. **S4 — certified \(\Pi\) domination.** \(X\le B\) a.s.이면 \(P(X>q)\le P(B>q)\) for all \(q\).,[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-3b29fc2cffbb5812,S5,S5 — finite-cover Copernican extension,research_proposal_candidate,MES/EGS 확장 연구프로그램이 S/G/B/E 축의 정리 목표로 정리한 구체적 진술이다. 기존 문헌 명제와의 차이는 학술 신규성 미검증으로 남긴다.,"{""content_id"": ""fad00fd7e6f460755698883fa3479cd274bd0de9c26cd23a0b9b07e773f9e53e:d283db23"", ""git_blob"": null, ""id"": ""2a568e599a65cc11dfda56bfe8af74f0"", ""observed_commit"": ""9271a43e083f5e86ab24744a6bfea09886cf3334"", ""path"": ""docs/audits/external_research_inputs_2026-06-20/htt_beyond_mes_egs_theorem_program_2026-06-19.zip!/htt_beyond_mes_egs_theorem_program_2026-06-19/docs/12_consolidated_theorem_statements.md"", ""source_id"": ""htt_pre_rewrite""}",10,10,6. **S5 — finite-cover Copernican extension.** Lipschitz \(D\)와 \(r\)-net sample에 대해 \(\sup D\le\max_iD_i+Lr\).,[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
